Computer Name,Comment,Type,Domain
METROSOUTHPDC,,Windows NT 4.0 BDC,OMMETROSOUTH
MIDC98212,Midland CBC OMMETRONORTH BDC,Windows NT 4.0 BDC,OMMETRONORTH
MIDC98335,Midland CBC/JJ  MOJ_MASTER BDC,Windows NT 4.0 BDC,MOJ_MASTER
MIDLCRTIBM1,Midland Court, Genisys LOCAL_COURT BDC,Windows NT 4.0 BDC,LOCAL_COURT
MIRC98215,Mirrabooka CBC\JJ OMMETRONORTH BDC,Windows NT 4.0 BDC,OMMETRONORTH
MIRC98319,Mirrbooka CBC\JJ BDC,Windows NT 4.0 BDC,MOJ_MASTER
MOJADMIN2,,Windows NT 4.0 BDC,MOJ_MASTER
MOJAVSSRV001,,Windows NT 4.0 BDC,MOJ_MASTER
MOJCLCNOT01,,Windows NT 4.0 BDC,LOCAL_COURT
MOJFCSRV001,,Windows NT 4.0 BDC,MOJ_MASTER
MOJFRTSRV01,Fremantle JJT BDC,Windows NT 4.0 BDC,MOJ_MASTER
MOJGABSRV01,,Windows NT 4.0 BDC,MOJ_MASTER
MOJMITSRV01,Midland JJT BDC,Windows NT 4.0 BDC,MOJ_MASTER
MOJNYASRV01,Nyandi BDC and Resource Server,Windows NT 4.0 BDC,MOJ_MASTER
MOJOPASRV001,,Windows NT 4.0 BDC,MOJ_MASTER
MOJPETSRV01,Osbourne Park (Perth) JJT  BDC ,Windows NT 4.0 BDC,MOJ_MASTER
MOJTHTSRV01,Thornlie JJT BDC,Windows NT 4.0 BDC,MOJ_MASTER
MOJVPPSRV01,Vic Park Psychology & JJT BDC & Resource Server,Windows NT 4.0 BDC,MOJ_MASTER
MOJWARSRV01,Warminda BDC,Windows NT 4.0 BDC,MOJ_MASTER
MOJWATSRV01,Wangara JJT BDC,Windows NT 4.0 BDC,MOJ_MASTER
MSU98213,Central Medical Records MISC OmMetroSouth BDC,Windows NT 4.0 BDC,OMMETROSOUTH
MTLC98217,,Windows NT 4.0 BDC,OMPERTH
MTLC98315,Mt Lawley CBC\JJ BDC,Windows NT 4.0 BDC,MOJ_MASTER
NARC98339,Narrogin CBC Moj_master BDC,Windows NT 4.0 BDC,MOJ_MASTER
NORC98226,Northman CBC/JJ  BDC,Windows NT 4.0 BDC,OMSOUTH
PABO98220,Parole Board OMPERTH BDC,Windows NT 4.0 BDC,OMPERTH
PABO98314,Parole Board  MOJ_MASTER BDC,Windows NT 4.0 BDC,MOJ_MASTER
PARD98214,Pardelup Prison Farm OMSOUTH BDC,Windows NT 4.0 BDC,OMSOUTH
PARD98308,Pardelup Prison  Farm MOJ_MASTER BDC,Windows NT 4.0 BDC,MOJ_MASTER
PERC98251,Perth CBS MOJ_MASTER BDC,Windows NT 4.0 BDC,MOJ_MASTER
PORC500036,South Hedland Justice Centre BDC,Windows NT 4.0 BDC,OMNORTH
PORC98341,Port Hedland CBC MOJ_MASTER BDC,Windows NT 4.0 BDC,MOJ_MASTER
RANJ98224,Rangeview JUV DET OmMetroSouth PDC,Windows NT 4.0 BDC,OMMETROSOUTH
RANJ98327,Rangeview Moj_master BDC,Windows NT 4.0 BDC,MOJ_MASTER
RIVE98252,Riverbank Prison MOJ_MASTER BDC,Windows NT 4.0 BDC,MOJ_MASTER
ROCC98222,Rockingham CBC OMMetroSouth BDC,Windows NT 4.0 BDC,OMMETROSOUTH
ROCC98323,Rockingham CBC Moj_master BDC,Windows NT 4.0 BDC,MOJ_MASTER
ROEB98205,Roebourne Regional Prison OMNORTH BDC,Windows NT 4.0 BDC,OMNORTH
ROEB98304,Roebourne Regional Prison Moj_master BDC,Windows NT 4.0 BDC,MOJ_MASTER
ROEC98206,Roebourne CBC OMNORTH BDC,Windows NT 4.0 BDC,OMNORTH
ROEC98305,Roebourne CBC/JJ BDC,Windows NT 4.0 BDC,MOJ_MASTER
VMUC98225,Victim Mediation Unit OMPerth BDC,Windows NT 4.0 BDC,OMPERTH
WOOR98267,Wooroloo Prison Farm OMMETRONORTH BDC,Windows NT 4.0 BDC,OMMETRONORTH
WOOR98321,Wooroloo Prison BDC,Windows NT 4.0 BDC,MOJ_MASTER
BAND98268,Bandyup Womens Prison OMMETRONORTH PDC,Windows NT 4.0 PDC,OMMETRONORTH
BUNB98262,Bunbury Regional Prison OMSOUTH PDC,Windows NT 4.0 PDC,OMSOUTH
CLC95896,CLC95896 LOCAL_COURT PDC,Windows NT 4.0 PDC,LOCAL_COURT
FREC98207,OMMETROSOUTH PDC FREC98207,Windows NT 4.0 PDC,OMMETROSOUTH
GREE98261,OMNORTH PDC,Windows NT 4.0 PDC,OMNORTH
INTRANET,,Windows NT 4.0 PDC,JUSTICE
JARDOMDDIG1,Jardine House JARDINE PDC,Windows NT 4.0 PDC,JARDINE
KEELING,,Windows NT 4.0 PDC,JJD
MOJADMIN,,Windows NT 4.0 PDC,MOJ_MASTER
RGOSRV1,,Windows NT 4.0 PDC,RGO
SOLOMON,,Windows NT 4.0 PDC,CORP_SERVICES
VSSSRV,,Windows NT 4.0 PDC,VSS
WSQ98263,OMPERTH PDC WSQ98263,Windows NT 4.0 PDC,OMPERTH
BENC_RES,Bentley CBS resource server (Vic Park),Windows NT 4.0 Server,OMMETROSOUTH
CWSY2K,,Windows NT 4.0 Server,CORP_SERVICES
DOJPROXY,,Windows NT 4.0 Server,MOJ_MASTER
EXPEDITE,,Windows NT 4.0 Server,MOJ_MASTER
INAL_RES,Information Analysis - OMMETROSOUTH server,Windows NT 4.0 Server,OMMETROSOUTH
MOJ141EXC002,,Windows NT 4.0 Server,MOJ_MASTER
MOJ141EXC003,,Windows NT 4.0 Server,MOJ_MASTER
MOJ141PRN001,Westralia Square Print Server,Windows NT 4.0 Server,MOJ_MASTER
MOJ141SRV001,,Windows NT 4.0 Server,MOJ_MASTER
MOJ141SRV004,,Windows NT 4.0 Server,MOJ_MASTER
MOJ141SRV006,,Windows NT 4.0 Server,MOJ_MASTER
MOJ141SRV008,,Windows NT 4.0 Server,MOJ_MASTER
MOJAVSSRV002,,Windows NT 4.0 Server,MOJ_MASTER
MOJCLCPRN001,,Windows NT 4.0 Server,MOJ_MASTER
MOJFCSRV002,,Windows NT 4.0 Server,MOJ_MASTER
MOJMIDEXC001,,Windows NT 4.0 Server,MOJ_MASTER
MOJO,,Windows NT 4.0 Server,MOJ_MASTER
MOJWSQSEC01,,Windows NT 4.0 Server,MOJ_MASTER
PERC95846,Milligan Street OMPERTH Member Server,Windows NT 4.0 Server,OMPERTH
RECORDSRV,,Windows NT 4.0 Server,CORP_SERVICES
RIVE_RES,RIVERBANK PRISON RESOURCE SERVER,Windows NT 4.0 Server,OMMETRONORTH
SRV-EXCH3,,Windows NT 4.0 Server,MOJ_MASTER
WEBDRAWER,,Windows NT 4.0 Server,CORP_SERVICES
WSQ97251,,Windows NT 4.0 Server,OMPERTH
WSQSMS,,Windows NT 4.0 Server,MOJ_MASTER
WSQWTEST,,Windows NT 4.0 Server,MOJ_MASTER
100394-CLC,,Windows NT 4.0 Workstation,LOCAL_COURT
101096-CCT,,Windows NT 4.0 Workstation,LOCAL_COURT
101098-KAT,,Windows NT 4.0 Workstation,LOCAL_COURT
101169-CCT,,Windows NT 4.0 Workstation,LOCAL_COURT
101171,,Windows NT 4.0 Workstation,LOCAL_COURT
101173-CCT,,Windows NT 4.0 Workstation,LOCAL_COURT
101176-CCT,,Windows NT 4.0 Workstation,LOCAL_COURT
101179-CCT,,Windows NT 4.0 Workstation,LOCAL_COURT
101304-FREO,,Windows NT 4.0 Workstation,CORP_SERVICES
101309-CLC,,Windows NT 4.0 Workstation,CORP_SERVICES
101310-JOON,,Windows NT 4.0 Workstation,CORP_SERVICES
101311-NORC,,Windows NT 4.0 Workstation,CORP_SERVICES
101313-FREO,,Windows NT 4.0 Workstation,CORP_SERVICES
101319-CLC,,Windows NT 4.0 Workstation,CORP_SERVICES
101321-BUN,,Windows NT 4.0 Workstation,CORP_SERVICES
101323-CLC,,Windows NT 4.0 Workstation,CORP_SERVICES
101325-CLC,,Windows NT 4.0 Workstation,CORP_SERVICES
101326-CLC,,Windows NT 4.0 Workstation,CORP_SERVICES
101328-MAG,,Windows NT 4.0 Workstation,LOCAL_COURT
101330-CLC,,Windows NT 4.0 Workstation,CORP_SERVICES
101331-ARM,,Windows NT 4.0 Workstation,MOJ_MASTER
101333-CLC,,Windows NT 4.0 Workstation,CORP_SERVICES
101337-JOON,,Windows NT 4.0 Workstation,CORP_SERVICES
101349-PHD,,Windows NT 4.0 Workstation,LOCAL_COURT
101373-CLC,,Windows NT 4.0 Workstation,CORP_SERVICES
101379-ISD,,Windows NT 4.0 Workstation,CORP_SERVICES
101407-CST,,Windows NT 4.0 Workstation,LOCAL_COURT
101408-CST,,Windows NT 4.0 Workstation,LOCAL_COURT
101428-CWS,,Windows NT 4.0 Workstation,LOCAL_COURT
101491-FIN,,Windows NT 4.0 Workstation,CORP_SERVICES
101498-DBY,,Windows NT 4.0 Workstation,LOCAL_COURT
101499-DBY,,Windows NT 4.0 Workstation,LOCAL_COURT
101500-PIN,,Windows NT 4.0 Workstation,LOCAL_COURT
101501-PIN,,Windows NT 4.0 Workstation,LOCAL_COURT
101520-KUN,,Windows NT 4.0 Workstation,LOCAL_COURT
101521-KUN,,Windows NT 4.0 Workstation,LOCAL_COURT
101526-CLC,,Windows NT 4.0 Workstation,LOCAL_COURT
101534-ISD,,Windows NT 4.0 Workstation,CORP_SERVICES
101546-FCT,,Windows NT 4.0 Workstation,MOJ_MASTER
101595-FER,,Windows NT 4.0 Workstation,LOCAL_COURT
101596-FER,,Windows NT 4.0 Workstation,LOCAL_COURT
101691-KAL,,Windows NT 4.0 Workstation,LOCAL_COURT
101693-BAND,,Windows NT 4.0 Workstation,OMMETRONORTH
101694-PPP,,Windows NT 4.0 Workstation,MOJ_MASTER
101717-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
101840-PAF,,Windows NT 4.0 Workstation,CORP_SERVICES
101842-PAL,,Windows NT 4.0 Workstation,CORP_SERVICES
102199-CCOU,,Windows NT 4.0 Workstation,LOCAL_COURT
102392-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
103095-MOJ,,Windows NT 4.0 Workstation,MOJ_MASTER
12436-ARM,,Windows NT 4.0 Workstation,LOCAL_COURT
18138-ARM,,Windows NT 4.0 Workstation,LOCAL_COURT
43933-SHR,,Windows NT 4.0 Workstation,LOCAL_COURT
71174-MID,,Windows NT 4.0 Workstation,LOCAL_COURT
71203-MID,,Windows NT 4.0 Workstation,LOCAL_COURT
71222-MID,,Windows NT 4.0 Workstation,LOCAL_COURT
71226-ARM,,Windows NT 4.0 Workstation,LOCAL_COURT
71733-ARM,,Windows NT 4.0 Workstation,LOCAL_COURT
75748-ARM,,Windows NT 4.0 Workstation,LOCAL_COURT
95007,,Windows NT 4.0 Workstation,LOCAL_COURT
95065-SHF,,Windows NT 4.0 Workstation,LOCAL_COURT
95066-SHF,,Windows NT 4.0 Workstation,LOCAL_COURT
95084-TSC,,Windows NT 4.0 Workstation,LOCAL_COURT
95200-VSS,,Windows NT 4.0 Workstation,VSS
95270-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
95272PC,,Windows NT 4.0 Workstation,LOCAL_COURT
95274-CLC,,Windows NT 4.0 Workstation,LOCAL_COURT
95275-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
95276-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
95405-GAB,,Windows NT 4.0 Workstation,MOJ_MASTER
95542-CCT,,Windows NT 4.0 Workstation,LOCAL_COURT
95629-CLC,,Windows NT 4.0 Workstation,LOCAL_COURT
95710-TSC,,Windows NT 4.0 Workstation,LOCAL_COURT
95736-CST,,Windows NT 4.0 Workstation,LOCAL_COURT
95741-CST,,Windows NT 4.0 Workstation,LOCAL_COURT
95747,,Windows NT 4.0 Workstation,LOCAL_COURT
95853-TSC,,Windows NT 4.0 Workstation,LOCAL_COURT
95895-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
95916L3-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
95917L3-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
95919L3-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
95921L3-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
95922L3-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
95923L3-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
95924L3-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
95926L3-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
95927L3-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
95928-TSC,,Windows NT 4.0 Workstation,LOCAL_COURT
95929L3-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
95930-CST,,Windows NT 4.0 Workstation,LOCAL_COURT
95931L3-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
95932L3-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
95969-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
95971-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
95974-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
96738,,Windows NT 4.0 Workstation,LOCAL_COURT
96746-MID,,Windows NT 4.0 Workstation,LOCAL_COURT
96747-MID,,Windows NT 4.0 Workstation,LOCAL_COURT
96748-MID,,Windows NT 4.0 Workstation,LOCAL_COURT
96749-MID,,Windows NT 4.0 Workstation,LOCAL_COURT
96750-MID,,Windows NT 4.0 Workstation,LOCAL_COURT
96751-MID,,Windows NT 4.0 Workstation,LOCAL_COURT
96753-MID,,Windows NT 4.0 Workstation,LOCAL_COURT
96892-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
96894-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
96896-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
96897-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
96898-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
96902-CLC,,Windows NT 4.0 Workstation,CORP_SERVICES
96904-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
96923-TSC,,Windows NT 4.0 Workstation,LOCAL_COURT
96926-TSC,,Windows NT 4.0 Workstation,LOCAL_COURT
96959,,Windows NT 4.0 Workstation,LOCAL_COURT
96960,,Windows NT 4.0 Workstation,LOCAL_COURT
96983-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
96987-CSC,,Windows NT 4.0 Workstation,MOJ_MASTER
97003-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
97004-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
97006,,Windows NT 4.0 Workstation,CORP_SERVICES
97011-CLC,,Windows NT 4.0 Workstation,LOCAL_COURT
97012-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
97013-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
97025-CLC,,Windows NT 4.0 Workstation,LOCAL_COURT
97123-SHF,,Windows NT 4.0 Workstation,LOCAL_COURT
97124-SHF,,Windows NT 4.0 Workstation,LOCAL_COURT
97125-BRM,,Windows NT 4.0 Workstation,LOCAL_COURT
97126,,Windows NT 4.0 Workstation,LOCAL_COURT
97272-CLC,,Windows NT 4.0 Workstation,LOCAL_COURT
98145-TCI,,Windows NT 4.0 Workstation,LOCAL_COURT
98146-TCI,,Windows NT 4.0 Workstation,LOCAL_COURT
98149-BRM,,Windows NT 4.0 Workstation,LOCAL_COURT
99171-CCT,,Windows NT 4.0 Workstation,LOCAL_COURT
99172-CCT,,Windows NT 4.0 Workstation,LOCAL_COURT
99224-ARM,,Windows NT 4.0 Workstation,LOCAL_COURT
99227-ARM,,Windows NT 4.0 Workstation,LOCAL_COURT
99231-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
99232-ARM,,Windows NT 4.0 Workstation,LOCAL_COURT
99249-ARM,,Windows NT 4.0 Workstation,LOCAL_COURT
99289-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
99295-TEO,,Windows NT 4.0 Workstation,LOCAL_COURT
99391-CSC,,Windows NT 4.0 Workstation,CORP_SERVICES
99414-HED,,Windows NT 4.0 Workstation,LOCAL_COURT
99551,,Windows NT 4.0 Workstation,LOCAL_COURT
99553,,Windows NT 4.0 Workstation,MOJ_MASTER
99555-MHC,,Windows NT 4.0 Workstation,LOCAL_COURT
99557,,Windows NT 4.0 Workstation,LOCAL_COURT
99677-HED,,Windows NT 4.0 Workstation,LOCAL_COURT
99763-TCI,,Windows NT 4.0 Workstation,LOCAL_COURT
99764-TCI,,Windows NT 4.0 Workstation,LOCAL_COURT
99765-TCI,,Windows NT 4.0 Workstation,LOCAL_COURT
99769-CLC,,Windows NT 4.0 Workstation,LOCAL_COURT
99897-TCI,,Windows NT 4.0 Workstation,LOCAL_COURT
99934-ALB,,Windows NT 4.0 Workstation,LOCAL_COURT
99986-CCT,,Windows NT 4.0 Workstation,LOCAL_COURT
999941-SHF,,Windows NT 4.0 Workstation,LOCAL_COURT
A018326-CSC,,Windows NT 4.0 Workstation,MOJ_MASTER
A018984,,Windows NT 4.0 Workstation,MOJ_MASTER
A018993,GECOE '98 NT - MSPILSBU,Windows NT 4.0 Workstation,CORP_SERVICES
A019082,GECOE '98 NT - KROEGERF,Windows NT 4.0 Workstation,CORP_SERVICES
A019145-GEC,..,Windows NT 4.0 Workstation,CORP_SERVICES
A019163,GECOE '98 NT - !EDEVRIES,Windows NT 4.0 Workstation,CORP_SERVICES
ALBA103107,,Windows NT 4.0 Workstation,OMSOUTH
ALBA103398,,Windows NT 4.0 Workstation,MOJ_MASTER
ALBA103518,,Windows NT 4.0 Workstation,OMSOUTH
ALBA103519,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98807,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98808,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98809,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98810,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98812,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98813,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98814,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98816,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98817,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98818,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98819,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98822,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98823,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98825,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98826,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98827,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98828,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98829,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98830,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98831,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98832,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98833,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98834,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98835,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98836,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98837,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98838,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98839,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98840,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98841,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98842,,Windows NT 4.0 Workstation,OMSOUTH
ALBA98843,,Windows NT 4.0 Workstation,OMSOUTH
ALBC102580,,Windows NT 4.0 Workstation,LOCAL_COURT
ALBC103213,,Windows NT 4.0 Workstation,OMSOUTH
ALBC103264,,Windows NT 4.0 Workstation,MOJ_MASTER
ALBC103618,,Windows NT 4.0 Workstation,OMSOUTH
ALBC98790,,Windows NT 4.0 Workstation,OMSOUTH
ALBC98791,,Windows NT 4.0 Workstation,OMSOUTH
ALBC98792,,Windows NT 4.0 Workstation,OMSOUTH
ALBC98793,,Windows NT 4.0 Workstation,OMSOUTH
ALBC98794,,Windows NT 4.0 Workstation,OMSOUTH
ALBC98798,,Windows NT 4.0 Workstation,OMSOUTH
ALBC98799,,Windows NT 4.0 Workstation,OMSOUTH
ALBC98800,,Windows NT 4.0 Workstation,OMSOUTH
ALBC98801,,Windows NT 4.0 Workstation,OMSOUTH
ALBC98802,,Windows NT 4.0 Workstation,OMSOUTH
ALBC98821,,Windows NT 4.0 Workstation,OMSOUTH
AMP95639,,Windows NT 4.0 Workstation,MOJ_MASTER
ARMA500745,,Windows NT 4.0 Workstation,LOCAL_COURT
BAKERL-PIP,,Windows NT 4.0 Workstation,CORP_SERVICES
BAND101448,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND101525,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND101619,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND101620,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND101621,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND102569,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND102570,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND102572,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND103533,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND103535,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND103832,,Windows NT 4.0 Workstation,MOJ_MASTER
BAND98853,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98854,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98855,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98856,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98857,,Windows NT 4.0 Workstation,MOJ_MASTER
BAND98858,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98859,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98860,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98861,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98862,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98863,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98864,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98865,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98866,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98867,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98869,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98870,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98871,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98883,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98885,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98886,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98887,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98888,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98889,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98890,,Windows NT 4.0 Workstation,OMPERTH
BAND98891,,Windows NT 4.0 Workstation,OMMETRONORTH
BAND98892,,Windows NT 4.0 Workstation,OMMETRONORTH
BANJ103110,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ103281,,Windows NT 4.0 Workstation,MOJ_MASTER
BANJ103407,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ103408,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98928,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98940,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98941,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98942,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98943,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98944,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98945,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98946,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98947,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98948,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98949,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98950,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98951,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98952,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98953,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98954,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98955,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98956,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98957,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98958,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98959,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98960,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98963,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98964,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98966,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98967,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98969,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98970,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98971,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98972,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98973,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98975,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98976,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98977,,Windows NT 4.0 Workstation,OMMETROSOUTH
BANJ98978,,Windows NT 4.0 Workstation,OMMETROSOUTH
BENC103154,,Windows NT 4.0 Workstation,MOJ_MASTER
BENC103214,,Windows NT 4.0 Workstation,OMMETROSOUTH
BENC103215,,Windows NT 4.0 Workstation,MOJ_MASTER
BENC103219,,Windows NT 4.0 Workstation,MOJ_MASTER
BENC98591,,Windows NT 4.0 Workstation,MOJ_MASTER
BENC98592,,Windows NT 4.0 Workstation,MOJ_MASTER
BENC98594,,Windows NT 4.0 Workstation,MOJ_MASTER
BENC98595,,Windows NT 4.0 Workstation,MOJ_MASTER
BENC98596,,Windows NT 4.0 Workstation,MOJ_MASTER
BENC98597,,Windows NT 4.0 Workstation,MOJ_MASTER
BENC98598,,Windows NT 4.0 Workstation,OMMETROSOUTH
BENC98599,,Windows NT 4.0 Workstation,OMMETROSOUTH
BENC98600,,Windows NT 4.0 Workstation,MOJ_MASTER
BENC98601,,Windows NT 4.0 Workstation,OMMETROSOUTH
BENC98602,,Windows NT 4.0 Workstation,OMMETROSOUTH
BENC98603,,Windows NT 4.0 Workstation,OMMETROSOUTH
BENC98605,,Windows NT 4.0 Workstation,OMMETROSOUTH
BENC98606,,Windows NT 4.0 Workstation,OMMETROSOUTH
BENC98607,,Windows NT 4.0 Workstation,OMMETROSOUTH
BENC98608,,Windows NT 4.0 Workstation,OMMETROSOUTH
BENC98609,,Windows NT 4.0 Workstation,OMMETROSOUTH
BENC98610,,Windows NT 4.0 Workstation,OMMETROSOUTH
BENHAMK_VSS,,Windows NT 4.0 Workstation,MOJ_MASTER
BOAGR-CAP,,Windows NT 4.0 Workstation,OMMETROSOUTH
BRM102609,,Windows NT 4.0 Workstation,LOCAL_COURT
BROC100233,,Windows NT 4.0 Workstation,OMNORTH
BROC103210,,Windows NT 4.0 Workstation,OMNORTH
BROC103224,,Windows NT 4.0 Workstation,OMNORTH
BROC103654,,Windows NT 4.0 Workstation,OMNORTH
